  -8.7940424e-03  -1.1997986e-01  -3.7232481e-02   1.1652922e-01  -3.1227246e-01   4.8352576e-02  -7.7597603e-01  -2.5782814e-01   3.1105499e-01   8.9050468e-02   2.4507744e-02  -9.2253076e-02  -2.3059207e-01   7.9624440e-03   1.3617977e-01   4.5398929e-02  -3.1442109e-01   1.1672060e-01  -1.2711043e-01  -7.6030860e-02   5.8393114e-02  -2.6621430e-02   5.5426017e-02   4.1270724e-02  -2.0793825e-02  -1.7434997e-01   4.2892913e-01   1.1142524e-01  -3.0215011e-01   7.6926034e-02   5.0803247e-01   1.6635164e-01  -2.5483196e-01   3.0750143e-02  -2.1280835e-01   1.4177130e-01  -1.4914263e-01  -1.3008828e-01   2.5219551e-04  -1.8824774e-01  -2.4247080e-01   1.1241817e-01   2.8440377e-01   2.1329477e-01   9.0029835e-02   2.2714884e-01  -8.5973290e-02   1.5570254e-01  -2.1072807e-01  -2.4758902e-01  -1.5320003e-01  -3.5706320e-01  -4.2507635e-02   9.0406453e-03   1.1097450e-01   1.6669735e-01   6.8784011e-02   2.2525097e-01  -1.3975217e-01  -8.4469794e-02   2.3933113e-01   2.4743738e-01   1.3189136e-01   1.2286007e-01  -6.8945645e-02  -1.6920641e-01  -4.6071563e-02   3.5036553e-01   1.7922067e-01   1.2077427e-01
   3.7939628e-02  -7.5270987e-02  -1.0312460e-01   1.4944023e-01  -2.8521955e-01   5.5218241e-02  -7.3372391e-01  -2.7772287e-01   2.6711667e-01   1.2555756e-01   2.1779456e-02  -1.6900768e-01  -3.3499742e-01   2.5113348e-02   2.3222942e-01   1.3422842e-01  -9.4206259e-02   1.6848430e-01  -1.0888113e-01  -1.4179785e-01  -4.7068451e-02   8.9431575e-02   6.4499289e-02  -1.4234569e-02   9.8855436e-02  -1.9024619e-01   4.1813701e-01  -1.9149836e-02  -2.6646388e-01   9.1624400e-02   5.1304691e-01   1.7636565e-01  -3.3954849e-01  -1.1128163e-01  -3.7204005e-01   1.7474447e-01  -2.7129058e-01  -1.4684596e-01   4.0705784e-02  -2.3429829e-01  -2.6245006e-01   9.0909780e-02   3.2306528e-01   2.5356422e-01   7.6779985e-02   2.5613829e-01   3.3937931e-02   9.5471154e-02  -2.0733807e-01  -2.9800303e-01  -7.6643845e-02  -3.4036219e-01  -1.1539692e-01  -9.6756336e-02  -3.9936770e-02   1.2857284e-01   1.5615661e-02   2.3241027e-01  -1.2168434e-01  -7.9432871e-02   2.0099536e-01   2.1232136e-01  -3.4453526e-02  -1.3461388e-02  -4.4948152e-03  -1.2360515e-01  -3.5868790e-02   3.7810504e-01   1.9861014e-01   1.4684709e-01
  -2.1593711e-02  -1.8173455e-03  -1.5532479e-01   1.6829638e-01  -3.1646801e-01  -3.6116004e-02  -5.3073443e-01  -2.3335598e-01   2.7027500e-01  -3.3788031e-02  -6.1586973e-02  -1.6366831e-01  -2.7604449e-01   7.8416615e-02   2.7390715e-01   1.9152389e-01   6.3590275e-03   2.7413971e-01  -8.3781535e-02  -1.6438714e-01  -8.8753650e-02   4.0594232e-02   3.7303029e-02   9.6473284e-02   1.7599146e-01  -9.3134303e-02   2.7061281e-01  -1.5356173e-01  -2.5493724e-01  -4.6294447e-02   6.4561507e-01   1.2140031e-01  -4.5222564e-01  -1.5967991e-01  -5.4396393e-01   1.1846666e-01  -3.9290794e-01  -1.9271024e-01   1.4793435e-01  -3.6162234e-01  -3.0257414e-01   9.5047178e-02   4.7308695e-01   4.1882245e-01   1.2179232e-01   2.7635748e-01   6.7778250e-02   1.0788326e-01  -1.6932579e-01  -1.7290433e-01   7.1217920e-02  -3.1315103e-01   2.4110708e-02  -1.1918897e-01  -1.0529186e-01   1.4458583e-02  -4.6193627e-02   2.5654824e-01   1.3621727e-02  -9.5238054e-02   1.6980762e-01   2.7927744e-01  -1.9602675e-01  -8.6368999e-02   9.0158197e-03  -1.0437053e-01  -1.3520439e-01   3.5443158e-01   2.1236910e-01   7.5229011e-02
   3.5025312e-02   7.2945930e-02  -9.4926518e-02   6.5172651e-02  -2.3675808e-01  -7.2383758e-02  -4.1702800e-01  -2.2297492e-01   1.4301126e-01  -6.3702471e-02  -8.1580882e-02  -2.0096468e-01  -2.9509298e-01   8.8625592e-02   2.4684602e-01   2.8573133e-01   1.7432736e-01   2.1826838e-01  -1.2126412e-01  -1.6202662e-01  -5.3545410e-02   2.5932729e-02  -2.0355281e-02   1.3933828e-01   2.6303969e-01  -7.0406825e-02   1.8466312e-01  -1.3803102e-01  -2.5359755e-01  -1.5766661e-01   5.9566673e-01   6.6315799e-02  -5.8132057e-01  -1.8010221e-01  -6.3782664e-01   3.2878045e-02  -5.2989376e-01  -1.2027496e-01   3.0658244e-01  -4.6035798e-01  -3.8553565e-01   1.1368556e-01   4.2009874e-01   4.8796697e-01   1.4979860e-01   3.2057628e-01   1.0970740e-01   1.2446296e-01  -1.4131654e-01  -9.1451381e-02   6.1760979e-02  -2.9403467e-01   1.4848327e-01  -1.9673895e-01  -2.5052715e-01   1.4538293e-01  -1.4294237e-01   1.8633862e-01   1.3662265e-01  -3.3232434e-02   8.0798962e-02   2.9787305e-01  -2.2325887e-01  -1.3626452e-01   2.9356230e-02  -9.1226981e-02  -7.9413872e-02   2.8693696e-01   1.9029999e-01  -5.0995553e-02
   2.9128909e-02   1.0484205e-01  -1.2833826e-01   9.7329633e-02  -2.7049850e-01  -1.1399068e-01  -2.6758780e-01  -1.2659922e-01   1.7212159e-01  -1.3429559e-01  -1.5688498e-02  -2.7834006e-01  -3.3879710e-01   1.9823110e-01   1.9966791e-01   2.7763785e-01   2.0563005e-01   1.5953810e-01  -9.4688029e-02  -1.2795557e-01  -1.7227112e-01   1.4087184e-01   4.8547771e-03   1.8313260e-01   3.8666372e-01  -1.7482519e-03  -1.6747511e-02  -1.6445946e-01  -1.1724297e-01  -1.9063819e-01   4.7385030e-01   1.1493251e-01  -6.5653450e-01  -3.5425693e-01  -7.2068149e-01   2.0628054e-02  -5.1360102e-01  -1.1418849e-01   3.7496974e-01  -4.3292403e-01  -4.2076821e-01   1.7941473e-01   3.9467255e-01   4.8822014e-01   2.9831815e-01   2.5670459e-01   8.3793517e-02   4.9583348e-02  -2.4546851e-02  -1.3147092e-03   8.3694011e-02  -3.0469044e-01   2.1069359e-01  -3.0077741e-01  -1.8769537e-01   2.3453190e-01  -2.4356866e-01   9.3765201e-02   2.2482426e-01  -1.2418861e-02   5.7954093e-02   1.7118389e-01  -2.9466820e-01  -1.1107194e-01  -2.2308931e-03  -1.3034270e-02  -6.7707027e-02   2.6449847e-01   1.5637241e-01  -1.7140504e-01
  -1.6598402e-01   1.4970084e-01  -1.3851289e-01   7.5287378e-02  -9.8204497e-02  -4.0389994e-02   2.6183212e-02  -6.8183170e-02   1.2457083e-01  -2.7271206e-01   4.6945711e-02  -1.6397352e-01  -2.5715270e-01   1.9882572e-01   4.7645131e-02   1.8705337e-01   3.7403434e-01   7.3123448e-02  -1.2332027e-01  -2.7266403e-02  -1.9706994e-01   2.2104350e-01  -5.1908884e-03   1.5890876e-01   4.0276942e-01   8.4789432e-02  -1.5086475e-01  -1.2855640e-01  -6.9892563e-02  -2.7193266e-01   3.1677188e-01  -1.1508581e-01  -6.2724815e-01  -3.5378749e-01  -8.4173644e-01  -7.0611583e-02  -5.2389580e-01  -7.8870995e-02   4.1830324e-01  -3.1139235e-01  -4.4265984e-01   1.8252804e-01   3.8165022e-01   5.4430421e-01   1.9372796e-01   2.0405564e-01   8.5445819e-02  -1.2266166e-02  -5.0743459e-03   2.1762183e-01   2.2266778e-02  -2.1332201e-01   2.0273477e-01  -2.7444745e-01  -2.5210131e-01   1.6218222e-01  -2.5787965e-01   3.9315615e-02   3.3816109e-01  -3.6588563e-02   4.0133212e-02   1.0176226e-01  -2.8639559e-01  -7.7012216e-02  -6.2776810e-03   7.5945192e-02  -5.3710157e-02   1.2808643e-01   1.6224868e-01  -2.0142144e-01
  -1.4594113e-01   8.3134704e-02  -2.8958627e-02   9.6607941e-02  -8.0588055e-02  -2.0580126e-02   3.2731939e-01   8.2061077e-02  -5.7561572e-02  -3.7239202e-01   1.1627450e-01  -4.1970884e-02  -2.4672120e-01   1.8225545e-01  -1.2397389e-01   1.2663174e-01   6.1192243e-01   1.0782382e-02  -1.0560683e-01  -2.1065896e-02  -3.7237513e-01   3.0906094e-01  -1.4763107e-02   1.3735030e-01   4.6050217e-01   1.2907547e-01  -2.8111345e-01  -7.6006501e-02   4.8525914e-03  -2.9416624e-01   2.1402972e-01  -8.3298948e-02  -5.4532220e-01  -3.5814000e-01  -7.7861484e-01  -6.2413041e-02  -4.9726133e-01   2.3641410e-03   3.4644256e-01  -1.8205462e-01  -4.2050975e-01   2.0523867e-01   1.7042717e-01   4.4136054e-01   1.5801474e-01   6.9861168e-02   7.2200357e-02  -5.5888024e-02   1.2874005e-01   1.8737463e-01   9.2909133e-02  -8.6187537e-02   2.5543803e-01  -1.7503832e-01  -1.3195795e-01   8.7433536e-02  -2.2048655e-01  -9.2325125e-04   3.2795157e-01   3.4914101e-02  -2.7490126e-02   3.5953012e-02  -3.1978414e-01  -6.2254679e-02   3.0924011e-02   1.0321152e-01  -8.8846102e-02  -5.6145124e-02   2.2216331e-01  -1.6930248e-01
  -1.5441088e-01   6.3919290e-02  -3.4153325e-02   7.9482979e-02  -6.2606847e-02   1.1315593e-01   5.0031746e-01   1.6048550e-01  -9.9677499e-02  -4.8781757e-01   3.1647874e-01   1.1319412e-01  -1.0684480e-01   1.7063854e-01  -2.2206031e-01   3.7922779e-03   7.2644021e-01  -1.5003475e-01  -7.5908136e-02   9.7413346e-03  -3.7883621e-01   3.1329306e-01  -7.0086007e-02   1.4652015e-01   5.8320420e-01   7.1402292e-02  -4.4394686e-01   1.4129426e-02   3.8649264e-02  -3.7893081e-01   5.7853346e-02  -2.1351582e-01  -3.6283993e-01  -3.0346493e-01  -6.3100662e-01  -1.1024506e-01  -3.8073135e-01  -3.2000618e-02   2.8265565e-01  -3.2647927e-02  -2.3589655e-01   1.7097245e-01   7.9375080e-02   2.3068543e-01   5.4940219e-02  -1.0469776e-01   1.0701820e-01  -1.1568649e-01   1.4064118e-01   2.0718429e-01   4.0921516e-02  -2.8266255e-02   3.0532913e-02  -6.7339428e-02  -4.4710052e-02   9.8219204e-02  -9.3836206e-02  -1.9772025e-02   1.9077800e-01  -1.6425530e-02  -1.7425655e-01   4.3110547e-02  -1.8743913e-01  -1.0951734e-02   1.3598851e-01  -3.6740025e-02  -6.4161725e-02  -1.4267065e-01   2.9566786e-01  -1.2711743e-01
  -6.9296608e-02   2.5308220e-02   3.9696715e-02   8.9825156e-02  -2.7970341e-02   1.5084404e-01   5.7228538e-01   2.3623394e-01  -1.7899437e-01  -5.9567158e-01   2.7556090e-01   2.2507664e-01   6.2349498e-03   2.1674785e-01  -2.5253541e-01  -1.1598614e-01   7.8712401e-01  -2.3588570e-01  -1.1567396e-01   4.4573273e-02  -4.3367810e-01   3.2523646e-01  -2.7667044e-02   1.9536270e-01   5.8131220e-01   9.5051655e-02  -4.9582514e-01  -3.2481265e-02   7.7719433e-02  -2.1801261e-01  -1.0980656e-01  -1.9929891e-01  -1.3527106e-01  -1.5385483e-01  -3.9285329e-01  -2.0872152e-01  -3.3515422e-01   4.7583043e-03   2.2152255e-01   1.4839844e-01  -6.4130088e-02   6.9715558e-02  -8.6026486e-02   3.2599301e-02   1.1601999e-01  -1.4090608e-01   5.7412535e-02  -2.6612927e-02   7.3356003e-02   2.7917533e-01  -4.4245957e-02   7.6438289e-02  -1.5843918e-01   1.7086170e-02   6.4205142e-02   1.4339996e-01   7.4353855e-02   7.4119696e-02   9.6197819e-02   4.0160112e-02  -2.0106769e-01  -9.2002523e-02   4.7693222e-02  -9.7057472e-02   1.2061553e-01  -8.3959110e-02  -1.3805722e-02  -1.9006854e-01   4.2341883e-01  -5.5557278e-02
  -6.9385923e-02  -1.1238918e-02   1.7264586e-01   1.8568782e-01   5.1475619e-02   2.1775620e-01   6.7387926e-01   2.7433359e-01  -2.1460111e-01  -5.7982787e-01   2.5612069e-01   2.0978152e-01   1.3744465e-01   1.5628126e-01  -3.1525396e-01  -1.7941719e-01   7.0716893e-01  -2.4076704e-01  -1.4693139e-01   9.0481209e-02  -4.6413761e-01   2.9374745e-01  -8.5767116e-02   5.5437371e-02   4.7315930e-01   7.4577481e-02  -4.5680157e-01   6.8138589e-02   4.5301164e-02  -9.1162003e-02  -2.2916468e-02  -1.7064613e-01   8.1528771e-02  -2.8976947e-02  -1.4729260e-01  -2.1369515e-01  -2.2906699e-01   8.6594268e-02   1.5917559e-02   2.2041775e-01   9.8982685e-02   9.2369534e-02  -1.3752762e-01  -6.1577677e-02   8.6546913e-03  -7.8458230e-02   4.9692766e-02   5.3592990e-02   1.1191811e-01   2.4415862e-01  -3.5657670e-02   9.1525614e-02  -2.2275073e-01   1.1514239e-01   1.9589601e-01   1.6470110e-01   2.2305381e-01   7.6135904e-02   9.7468292e-02   1.6885798e-01  -1.7372864e-01  -5.9124512e-02   1.6499822e-01  -5.8320130e-02   8.8972005e-02  -1.1148581e-01   1.2973782e-01  -1.3779561e-01   5.1356945e-01  -5.6922143e-02
